player_name,year,current_SLG,proj_next_SLG,delta_proj_minus_current
694212,2025,0.33,0.41734102692973135,0.08734102692973134
677060,2025,0.154,0.24090806514558682,0.08690806514558683
682927,2025,0.273,0.3598915885541208,0.08689158855412077
669717,2025,0.244,0.3299542175185018,0.0859542175185018
695506,2025,0.295,0.38037948682538986,0.08537948682538987
669450,2025,0.273,0.3575497361503075,0.08454973615030748
691023,2025,0.306,0.38904613766632073,0.08304613766632074
592178,2025,0.205,0.2872160892391062,0.0822160892391062
676044,2025,0.282,0.36341454272525103,0.08141454272525106
607732,2025,0.168,0.24926518093519184,0.08126518093519183
657077,2025,0.289,0.3695755126425476,0.08057551264254764
682988,2025,0.262,0.33958838567446686,0.07758838567446685
683748,2025,0.344,0.4211753667321307,0.07717536673213071
682729,2025,0.3,0.3749120063632224,0.07491200636322243
669304,2025,0.25,0.3239862303645531,0.0739862303645531
672279,2025,0.235,0.30897884688984234,0.07397884688984235
804668,2025,0.333,0.4064339280760075,0.07343392807600746
600869,2025,0.212,0.2854262867869507,0.0734262867869507
672724,2025,0.25,0.32270508762614253,0.07270508762614253
656582,2025,0.243,0.3154559568741767,0.07245595687417672
668942,2025,0.259,0.331371359553932,0.07237135955393198
678877,2025,0.297,0.3680900998707633,0.07109009987076331
657136,2025,0.238,0.30830294323539503,0.07030294323539504
